"","zip","county","avg_Math","avg_Eng","avg_Sci","AlgI","AlgII","BioI","Chemistry","ELA","EngI","EngII","EngIII","Math","Science","Enrollment","Pct_Black","Pct_Hispanic","Pct_Native_American","Pct_EL","Pct_SWD","Pct_ED","Per_Pupil_Expenditures","Pct_BHN","ACT_Composite","Pct_Chronically_Absent","Pct_Suspended","Pct_Expelled","Graduation","Dropout","CORE_region","primary_city","state","latitude","longitude","irs_estimated_population_2014"
"618",38147,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.1,-90,0
"619",38148,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.1,-90,0
"620",38150,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.1,-90,0
"621",38151,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.1,-90,0
"622",38152,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.12,-89.93,140
"623",38157,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.1,-90,23
"624",38159,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.1,-90,0
"625",38161,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.1,-90,0
"626",38163,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.1,-90,18
"627",38165,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.14,-90.04,0
"628",38166,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.1,-90,0
"629",38167,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.1,-90,596
"630",38168,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.1,-90,614
"631",38173,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.1,-90,314
"632",38174,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.1,-90,544
"633",38175,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.1,-90,1142
"634",38177,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.1,-90,284
"635",38181,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.1,-90,1033
"636",38182,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.1,-90,128
"637",38183,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Germantown","TN",35.08,-89.79,910
"638",38184,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.1,-90,857
"639",38186,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.1,-90,708
"640",38187,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.1,-90,556
"641",38188,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.1,-90,0
"642",38190,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.1,-90,657
"643",38193,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.1,-90,0
"644",38194,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.1,-90,0
"645",38197,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.1,-90,45
"646",37030,"Smith County",56.9,59.15,59.4666666666667,NA,NA,70.6,36.5,48.3,77.4,68.4,42.5,56.9,71.3,2949,3.5,3.6,0.2,0.7,14.7,57.9,8324.1,7.3,18.5,4.8,2.1,0.1,97.4,1.3,"Upper Cumberland CORE","Carthage","TN",36.25,-85.94,5890
"647",37057,"Smith County",56.9,59.15,59.4666666666667,NA,NA,70.6,36.5,48.3,77.4,68.4,42.5,56.9,71.3,2949,3.5,3.6,0.2,0.7,14.7,57.9,8324.1,7.3,18.5,4.8,2.1,0.1,97.4,1.3,"Upper Cumberland CORE","Dixon Springs","TN",36.4,-86.04,680
"648",37145,"Smith County",56.9,59.15,59.4666666666667,NA,NA,70.6,36.5,48.3,77.4,68.4,42.5,56.9,71.3,2949,3.5,3.6,0.2,0.7,14.7,57.9,8324.1,7.3,18.5,4.8,2.1,0.1,97.4,1.3,"Upper Cumberland CORE","Pleasant Shade","TN",36.38,-85.91,1930
"649",37151,"Smith County",56.9,59.15,59.4666666666667,NA,NA,70.6,36.5,48.3,77.4,68.4,42.5,56.9,71.3,2949,3.5,3.6,0.2,0.7,14.7,57.9,8324.1,7.3,18.5,4.8,2.1,0.1,97.4,1.3,"Upper Cumberland CORE","Riddleton","TN",36.34,-86.03,470
"650",38547,"Smith County",56.9,59.15,59.4666666666667,NA,NA,70.6,36.5,48.3,77.4,68.4,42.5,56.9,71.3,2949,3.5,3.6,0.2,0.7,14.7,57.9,8324.1,7.3,18.5,4.8,2.1,0.1,97.4,1.3,"Upper Cumberland CORE","Brush Creek","TN",36.11,-86.01,1810
"651",38552,"Smith County",56.9,59.15,59.4666666666667,NA,NA,70.6,36.5,48.3,77.4,68.4,42.5,56.9,71.3,2949,3.5,3.6,0.2,0.7,14.7,57.9,8324.1,7.3,18.5,4.8,2.1,0.1,97.4,1.3,"Upper Cumberland CORE","Chestnut Mound","TN",36.22,-85.81,300
"652",38560,"Smith County",56.9,59.15,59.4666666666667,NA,NA,70.6,36.5,48.3,77.4,68.4,42.5,56.9,71.3,2949,3.5,3.6,0.2,0.7,14.7,57.9,8324.1,7.3,18.5,4.8,2.1,0.1,97.4,1.3,"Upper Cumberland CORE","Elmwood","TN",36.24,-85.88,1130
"653",38563,"Smith County",56.9,59.15,59.4666666666667,NA,NA,70.6,36.5,48.3,77.4,68.4,42.5,56.9,71.3,2949,3.5,3.6,0.2,0.7,14.7,57.9,8324.1,7.3,18.5,4.8,2.1,0.1,97.4,1.3,"Upper Cumberland CORE","Gordonsville","TN",36.18,-85.93,2250
"654",38567,"Smith County",56.9,59.15,59.4666666666667,NA,NA,70.6,36.5,48.3,77.4,68.4,42.5,56.9,71.3,2949,3.5,3.6,0.2,0.7,14.7,57.9,8324.1,7.3,18.5,4.8,2.1,0.1,97.4,1.3,"Upper Cumberland CORE","Hickman","TN",36.1,-85.9,750
"655",38569,"Smith County",56.9,59.15,59.4666666666667,NA,NA,70.6,36.5,48.3,77.4,68.4,42.5,56.9,71.3,2949,3.5,3.6,0.2,0.7,14.7,57.9,8324.1,7.3,18.5,4.8,2.1,0.1,97.4,1.3,"Upper Cumberland CORE","Lancaster","TN",36.09,-85.85,290
"656",37023,"Stewart County",75.7333333333333,66.85,71.8666666666667,77.6,80.7,66.7,68.9,54.8,82.5,70.7,59.4,68.9,80,1950,2.6,2.1,0.6,0.1,13.4,49.1,9003.3,5.3,19.4,22.5,1.3,0,96.1,1.9,"Mid Cumberland CORE","Big Rock","TN",36.59,-87.78,1540
"657",37028,"Stewart County",75.7333333333333,66.85,71.8666666666667,77.6,80.7,66.7,68.9,54.8,82.5,70.7,59.4,68.9,80,1950,2.6,2.1,0.6,0.1,13.4,49.1,9003.3,5.3,19.4,22.5,1.3,0,96.1,1.9,"Mid Cumberland CORE","Bumpus Mills","TN",36.62,-87.85,520
"658",37050,"Stewart County",75.7333333333333,66.85,71.8666666666667,77.6,80.7,66.7,68.9,54.8,82.5,70.7,59.4,68.9,80,1950,2.6,2.1,0.6,0.1,13.4,49.1,9003.3,5.3,19.4,22.5,1.3,0,96.1,1.9,"Mid Cumberland CORE","Cumberland City","TN",36.38,-87.64,1430
"659",37058,"Stewart County",75.7333333333333,66.85,71.8666666666667,77.6,80.7,66.7,68.9,54.8,82.5,70.7,59.4,68.9,80,1950,2.6,2.1,0.6,0.1,13.4,49.1,9003.3,5.3,19.4,22.5,1.3,0,96.1,1.9,"Mid Cumberland CORE","Dover","TN",36.48,-87.84,5760
"660",37079,"Stewart County",75.7333333333333,66.85,71.8666666666667,77.6,80.7,66.7,68.9,54.8,82.5,70.7,59.4,68.9,80,1950,2.6,2.1,0.6,0.1,13.4,49.1,9003.3,5.3,19.4,22.5,1.3,0,96.1,1.9,"Mid Cumberland CORE","Indian Mound","TN",36.47,-87.66,2110
"661",37617,"Sullivan County",58.0333333333333,56.325,55.1333333333333,65.9,57.4,61.9,36.7,48.7,71.6,61.8,43.2,50.8,66.8,9963,1.5,1.6,0.3,0.4,17.6,58.3,9189.9,3.4,19.9,15,4.3,0.3,92.6,6.5,"First TN CORE","Blountville","TN",36.53,-82.32,12150
"662",37618,"Sullivan County",58.0333333333333,56.325,55.1333333333333,65.9,57.4,61.9,36.7,48.7,71.6,61.8,43.2,50.8,66.8,9963,1.5,1.6,0.3,0.4,17.6,58.3,9189.9,3.4,19.9,15,4.3,0.3,92.6,6.5,"First TN CORE","Bluff City","TN",36.46,-82.27,10960
"663",37620,"Sullivan County",58.0333333333333,56.325,55.1333333333333,65.9,57.4,61.9,36.7,48.7,71.6,61.8,43.2,50.8,66.8,9963,1.5,1.6,0.3,0.4,17.6,58.3,9189.9,3.4,19.9,15,4.3,0.3,92.6,6.5,"First TN CORE","Bristol","TN",36.56,-82.19,31310
"664",37621,"Sullivan County",58.0333333333333,56.325,55.1333333333333,65.9,57.4,61.9,36.7,48.7,71.6,61.8,43.2,50.8,66.8,9963,1.5,1.6,0.3,0.4,17.6,58.3,9189.9,3.4,19.9,15,4.3,0.3,92.6,6.5,"First TN CORE","Bristol","TN",36.56,-82.19,859
"665",37625,"Sullivan County",58.0333333333333,56.325,55.1333333333333,65.9,57.4,61.9,36.7,48.7,71.6,61.8,43.2,50.8,66.8,9963,1.5,1.6,0.3,0.4,17.6,58.3,9189.9,3.4,19.9,15,4.3,0.3,92.6,6.5,"First TN CORE","Bristol","TN",36.56,-82.19,246
"666",37660,"Sullivan County",58.0333333333333,56.325,55.1333333333333,65.9,57.4,61.9,36.7,48.7,71.6,61.8,43.2,50.8,66.8,9963,1.5,1.6,0.3,0.4,17.6,58.3,9189.9,3.4,19.9,15,4.3,0.3,92.6,6.5,"First TN CORE","Kingsport","TN",36.52,-82.55,31710
"667",37662,"Sullivan County",58.0333333333333,56.325,55.1333333333333,65.9,57.4,61.9,36.7,48.7,71.6,61.8,43.2,50.8,66.8,9963,1.5,1.6,0.3,0.4,17.6,58.3,9189.9,3.4,19.9,15,4.3,0.3,92.6,6.5,"First TN CORE","Kingsport","TN",36.52,-82.55,825
"668",37663,"Sullivan County",58.0333333333333,56.325,55.1333333333333,65.9,57.4,61.9,36.7,48.7,71.6,61.8,43.2,50.8,66.8,9963,1.5,1.6,0.3,0.4,17.6,58.3,9189.9,3.4,19.9,15,4.3,0.3,92.6,6.5,"First TN CORE","Kingsport","TN",36.46,-82.49,13440
"669",37664,"Sullivan County",58.0333333333333,56.325,55.1333333333333,65.9,57.4,61.9,36.7,48.7,71.6,61.8,43.2,50.8,66.8,9963,1.5,1.6,0.3,0.4,17.6,58.3,9189.9,3.4,19.9,15,4.3,0.3,92.6,6.5,"First TN CORE","Kingsport","TN",36.52,-82.5,24040
"670",37665,"Sullivan County",58.0333333333333,56.325,55.1333333333333,65.9,57.4,61.9,36.7,48.7,71.6,61.8,43.2,50.8,66.8,9963,1.5,1.6,0.3,0.4,17.6,58.3,9189.9,3.4,19.9,15,4.3,0.3,92.6,6.5,"First TN CORE","Kingsport","TN",36.58,-82.57,4090
"671",37669,"Sullivan County",58.0333333333333,56.325,55.1333333333333,65.9,57.4,61.9,36.7,48.7,71.6,61.8,43.2,50.8,66.8,9963,1.5,1.6,0.3,0.4,17.6,58.3,9189.9,3.4,19.9,15,4.3,0.3,92.6,6.5,"First TN CORE","Kingsport","TN",36.52,-82.55,0
"672",37686,"Sullivan County",58.0333333333333,56.325,55.1333333333333,65.9,57.4,61.9,36.7,48.7,71.6,61.8,43.2,50.8,66.8,9963,1.5,1.6,0.3,0.4,17.6,58.3,9189.9,3.4,19.9,15,4.3,0.3,92.6,6.5,"First TN CORE","Piney Flats","TN",36.44,-82.34,6860
"673",37699,"Sullivan County",58.0333333333333,56.325,55.1333333333333,65.9,57.4,61.9,36.7,48.7,71.6,61.8,43.2,50.8,66.8,9963,1.5,1.6,0.3,0.4,17.6,58.3,9189.9,3.4,19.9,15,4.3,0.3,92.6,6.5,"First TN CORE","Piney Flats","TN",36.44,-82.34,0
"674",37022,"Sumner County",66.9666666666667,63.7,64.5666666666667,73.8,59.4,68.6,52.6,60.3,76,70,48.5,67.7,72.5,27724,10.8,6.5,0.3,2,15.3,36.7,8402,17.6,20.4,9.3,2.4,0,89.5,7,"Mid Cumberland CORE","Bethpage","TN",36.5,-86.3,4980
"675",37031,"Sumner County",66.9666666666667,63.7,64.5666666666667,73.8,59.4,68.6,52.6,60.3,76,70,48.5,67.7,72.5,27724,10.8,6.5,0.3,2,15.3,36.7,8402,17.6,20.4,9.3,2.4,0,89.5,7,"Mid Cumberland CORE","Castalian Springs","TN",36.38,-86.31,3650
"676",37048,"Sumner County",66.9666666666667,63.7,64.5666666666667,73.8,59.4,68.6,52.6,60.3,76,70,48.5,67.7,72.5,27724,10.8,6.5,0.3,2,15.3,36.7,8402,17.6,20.4,9.3,2.4,0,89.5,7,"Mid Cumberland CORE","Cottontown","TN",36.48,-86.59,5510
"677",37066,"Sumner County",66.9666666666667,63.7,64.5666666666667,73.8,59.4,68.6,52.6,60.3,76,70,48.5,67.7,72.5,27724,10.8,6.5,0.3,2,15.3,36.7,8402,17.6,20.4,9.3,2.4,0,89.5,7,"Mid Cumberland CORE","Gallatin","TN",36.37,-86.45,44420
"678",37075,"Sumner County",66.9666666666667,63.7,64.5666666666667,73.8,59.4,68.6,52.6,60.3,76,70,48.5,67.7,72.5,27724,10.8,6.5,0.3,2,15.3,36.7,8402,17.6,20.4,9.3,2.4,0,89.5,7,"Mid Cumberland CORE","Hendersonville","TN",36.29,-86.6,60550
"679",37077,"Sumner County",66.9666666666667,63.7,64.5666666666667,73.8,59.4,68.6,52.6,60.3,76,70,48.5,67.7,72.5,27724,10.8,6.5,0.3,2,15.3,36.7,8402,17.6,20.4,9.3,2.4,0,89.5,7,"Mid Cumberland CORE","Hendersonville","TN",36.29,-86.6,875
"680",37119,"Sumner County",66.9666666666667,63.7,64.5666666666667,73.8,59.4,68.6,52.6,60.3,76,70,48.5,67.7,72.5,27724,10.8,6.5,0.3,2,15.3,36.7,8402,17.6,20.4,9.3,2.4,0,89.5,7,"Mid Cumberland CORE","Mitchellville","TN",36.63,-86.53,25
"681",37148,"Sumner County",66.9666666666667,63.7,64.5666666666667,73.8,59.4,68.6,52.6,60.3,76,70,48.5,67.7,72.5,27724,10.8,6.5,0.3,2,15.3,36.7,8402,17.6,20.4,9.3,2.4,0,89.5,7,"Mid Cumberland CORE","Portland","TN",36.58,-86.51,21170
"682",37186,"Sumner County",66.9666666666667,63.7,64.5666666666667,73.8,59.4,68.6,52.6,60.3,76,70,48.5,67.7,72.5,27724,10.8,6.5,0.3,2,15.3,36.7,8402,17.6,20.4,9.3,2.4,0,89.5,7,"Mid Cumberland CORE","Westmoreland","TN",36.56,-86.24,8010
"683",38004,"Tipton County",76.8333333333333,60.8,61.6,84.4,82,68.2,48.4,49.3,74.7,72.4,46.8,64.1,68.2,11029,24.7,2,0.2,0.4,16,55.5,8279.2,26.9,19.7,10.4,5.6,0,97.8,0.8,"Southwest/Memphis CORE","Atoka","TN",35.44,-89.77,10620
"684",38011,"Tipton County",76.8333333333333,60.8,61.6,84.4,82,68.2,48.4,49.3,74.7,72.4,46.8,64.1,68.2,11029,24.7,2,0.2,0.4,16,55.5,8279.2,26.9,19.7,10.4,5.6,0,97.8,0.8,"Southwest/Memphis CORE","Brighton","TN",35.47,-89.73,8780
"685",38015,"Tipton County",76.8333333333333,60.8,61.6,84.4,82,68.2,48.4,49.3,74.7,72.4,46.8,64.1,68.2,11029,24.7,2,0.2,0.4,16,55.5,8279.2,26.9,19.7,10.4,5.6,0,97.8,0.8,"Southwest/Memphis CORE","Burlison","TN",35.55,-89.78,2300
"686",38019,"Tipton County",76.8333333333333,60.8,61.6,84.4,82,68.2,48.4,49.3,74.7,72.4,46.8,64.1,68.2,11029,24.7,2,0.2,0.4,16,55.5,8279.2,26.9,19.7,10.4,5.6,0,97.8,0.8,"Southwest/Memphis CORE","Covington","TN",35.56,-89.64,13330
"687",38023,"Tipton County",76.8333333333333,60.8,61.6,84.4,82,68.2,48.4,49.3,74.7,72.4,46.8,64.1,68.2,11029,24.7,2,0.2,0.4,16,55.5,8279.2,26.9,19.7,10.4,5.6,0,97.8,0.8,"Southwest/Memphis CORE","Drummonds","TN",35.46,-89.94,4770
"688",38049,"Tipton County",76.8333333333333,60.8,61.6,84.4,82,68.2,48.4,49.3,74.7,72.4,46.8,64.1,68.2,11029,24.7,2,0.2,0.4,16,55.5,8279.2,26.9,19.7,10.4,5.6,0,97.8,0.8,"Southwest/Memphis CORE","Mason","TN",35.41,-89.53,3660
"689",38058,"Tipton County",76.8333333333333,60.8,61.6,84.4,82,68.2,48.4,49.3,74.7,72.4,46.8,64.1,68.2,11029,24.7,2,0.2,0.4,16,55.5,8279.2,26.9,19.7,10.4,5.6,0,97.8,0.8,"Southwest/Memphis CORE","Munford","TN",35.44,-89.8,9930
"690",38071,"Tipton County",76.8333333333333,60.8,61.6,84.4,82,68.2,48.4,49.3,74.7,72.4,46.8,64.1,68.2,11029,24.7,2,0.2,0.4,16,55.5,8279.2,26.9,19.7,10.4,5.6,0,97.8,0.8,"Southwest/Memphis CORE","Tipton","TN",35.46,-89.97,171
"691",37074,"Trousdale County",73.2666666666667,62.65,69.7666666666667,75.6,68.4,59.3,67.9,59.8,67.8,71.3,51.7,75.8,82.1,1178,14.7,3.8,0.2,1.1,16.4,57.3,8816.6,18.7,20.8,9.2,1.1,0,96.9,1,"Upper Cumberland CORE","Hartsville","TN",36.39,-86.15,6070
"692",37650,"Unicoi County",42.1,54.9,61.2,51.2,26.6,72.6,42.6,42.8,75.7,63.3,37.8,48.5,68.4,2362,0.6,11.4,0.3,4.8,19,66.5,9362,12.3,18.1,23.3,2.4,0,93.6,4,"First TN CORE","Erwin","TN",36.14,-82.41,9760
"693",37657,"Unicoi County",42.1,54.9,61.2,51.2,26.6,72.6,42.6,42.8,75.7,63.3,37.8,48.5,68.4,2362,0.6,11.4,0.3,4.8,19,66.5,9362,12.3,18.1,23.3,2.4,0,93.6,4,"First TN CORE","Flag Pond","TN",36.01,-82.56,660
"694",37692,"Unicoi County",42.1,54.9,61.2,51.2,26.6,72.6,42.6,42.8,75.7,63.3,37.8,48.5,68.4,2362,0.6,11.4,0.3,4.8,19,66.5,9362,12.3,18.1,23.3,2.4,0,93.6,4,"First TN CORE","Unicoi","TN",36.19,-82.35,3900
"695",37779,"Union County",52.1666666666667,51.5,50.3,63.4,55,53.1,47,38.2,64.9,54.6,48.3,38.1,50.8,4199,6,2.9,0.4,0.4,14.1,71.9,8802.5,9.3,17.4,20.9,5.2,0.1,87.1,8.6,"East TN CORE","Luttrell","TN",36.2,-83.74,3100
"696",37807,"Union County",52.1666666666667,51.5,50.3,63.4,55,53.1,47,38.2,64.9,54.6,48.3,38.1,50.8,4199,6,2.9,0.4,0.4,14.1,71.9,8802.5,9.3,17.4,20.9,5.2,0.1,87.1,8.6,"East TN CORE","Maynardville","TN",36.24,-83.8,7810
"697",37866,"Union County",52.1666666666667,51.5,50.3,63.4,55,53.1,47,38.2,64.9,54.6,48.3,38.1,50.8,4199,6,2.9,0.4,0.4,14.1,71.9,8802.5,9.3,17.4,20.9,5.2,0.1,87.1,8.6,"East TN CORE","Sharps Chapel","TN",36.34,-83.8,1420
"698",38585,"Van Buren County",59.4666666666667,49.425,45.9333333333333,68.3,68.5,49.2,32.8,35.8,62.3,57.7,41.9,41.6,55.8,728,0.1,0,0,0,17.2,63.9,9622.2,0.1,18.4,10.9,0.4,0,91.5,8.5,"Upper Cumberland CORE","Spencer","TN",35.74,-85.45,3180
"699",37110,"Warren County",48.6,48.65,51.9,NA,NA,57.3,34.7,43.7,72.5,60.7,17.7,48.6,63.7,6371,5.6,15.5,0.5,6.7,16.5,70.2,8600.8,21.6,18.4,15,1.5,0,89.1,8.8,"Upper Cumberland CORE","Mcminnville","TN",35.68,-85.77,26670
"700",37111,"Warren County",48.6,48.65,51.9,NA,NA,57.3,34.7,43.7,72.5,60.7,17.7,48.6,63.7,6371,5.6,15.5,0.5,6.7,16.5,70.2,8600.8,21.6,18.4,15,1.5,0,89.1,8.8,"Upper Cumberland CORE","Mcminnville","TN",35.68,-85.77,995
"701",37357,"Warren County",48.6,48.65,51.9,NA,NA,57.3,34.7,43.7,72.5,60.7,17.7,48.6,63.7,6371,5.6,15.5,0.5,6.7,16.5,70.2,8600.8,21.6,18.4,15,1.5,0,89.1,8.8,"Upper Cumberland CORE","Morrison","TN",35.6,-85.91,4880
"702",37378,"Warren County",48.6,48.65,51.9,NA,NA,57.3,34.7,43.7,72.5,60.7,17.7,48.6,63.7,6371,5.6,15.5,0.5,6.7,16.5,70.2,8600.8,21.6,18.4,15,1.5,0,89.1,8.8,"Upper Cumberland CORE","Smartt","TN",35.63,-85.84,208
"703",37394,"Warren County",48.6,48.65,51.9,NA,NA,57.3,34.7,43.7,72.5,60.7,17.7,48.6,63.7,6371,5.6,15.5,0.5,6.7,16.5,70.2,8600.8,21.6,18.4,15,1.5,0,89.1,8.8,"Upper Cumberland CORE","Viola","TN",35.54,-85.86,229
"704",38550,"Warren County",48.6,48.65,51.9,NA,NA,57.3,34.7,43.7,72.5,60.7,17.7,48.6,63.7,6371,5.6,15.5,0.5,6.7,16.5,70.2,8600.8,21.6,18.4,15,1.5,0,89.1,8.8,"Upper Cumberland CORE","Campaign","TN",35.76,-85.64,56
