"","zip_code","agi_range","return_count","exemption_count","dependent_count","agi_amt","salary_wages_count","salary_wages_amt","taxable_interest_count","taxable_interest_amt","ordinary_dividends_count","ordinary_dividends_amt","business_income_count","business_income_amt","farm_income_count","net_capital_gain_count","net_capital_gain_amt","taxable_IRA_dist_count","taxable_IRA_dist_amt","pension_income_count","pension_income_amt","unemployment_count","unemployment_amt","social_security_count","social_security_amt","item_deduc_count","item_deduc_amt","charitable_contribution_count","charitable_contribution_amt","mortgage_int_count","mortgage_int_amt","property_tax_count","property_tax_amt","state_local_income_tax_count","state_local_income_tax_amt","state_local_sales_tax_count","state_local_sales_tax_amt","taxable_income_count","taxable_income_amt","tot_tax_credit_count","tot_tax_credit_amt","earned_income_credit_count","earned_income_credit_amt","excess_eaned_income_credit_count","excess_eaned_income_credit_amt","tax_liability_count","tax_liability_amt","balance_due_count","balance_due_amt","refund_count","refund_amt","paid_prep_count","year"
"4534","38560","$25,000 under $50,000","170","360","110","6095","150","5489","50","15","40","91","30","303","40","0","0","0","0","30","403","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","160","3081","90","61","40","80","40","72","140","355","0","0","150","480","110",2013
"4535","38560","$50,000 under $75,000","80","200","70","4817","70","3698","30","6","0","0","0","0","30","20","162","0","0","30","629","0","0","30","621","40","837","30","93","30","235","30","38","0","0","30","62","80","3015","40","63","0","0","0","0","70","380","30","68","60","186","50",2013
"4536","38560","$75,000 under $100,000","30","90","30","2790","30","2360","30","23","0","0","0","0","0","0","0","0","0","20","740","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","1993","30","42","0","0","0","0","30","256","0","0","50","210","20",2013
"4537","38560","$100,000 under $200,000","40","100","30","5324","30","2364","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","4428","0","0","0","0","0","0","40","809","0","0","0","0","30",2013
"4538","38560","$200,000 or more","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2013
"4539",NA,"Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"4540","38562","Total","2310","4600","1410","81082","1880","62159","690","602","180","346","430","4680","210","220","1183","170","2113","460","7386","160","672","300","2768","240","4110","160","645","150","901","190","274","0","0","210","387","1570","44900","610","559","640","1530","570","1283","1600","6650","240","565","1950","5275","1560",2013
"4541","38562","$1 under $25,000","1180","1940","600","14951","880","11101","230","182","50","65","240","1633","60","70","78","70","401","180","1459","80","319","50","67","30","350","0","0","0","0","20","19","0","0","20","29","460","2709","110","27","490","1240","440","1034","600","534","80","61","1020","2237","750",2013
"4542","38562","$25,000 under $50,000","590","1280","390","21251","530","17843","170","145","40","98","90","546","60","50","199","40","487","120","1920","50","213","120","606","60","973","50","132","50","226","50","48","0","0","60","75","570","10100","270","195","150","290","130","249","480","1100","70","81","510","1539","420",2013
"4543","38562","$50,000 under $75,000","290","720","220","17690","260","14275","130","93","40","61","40","344","40","40","292","30","491","80","1684","30","140","60","843","60","1042","40","118","40","242","50","67","0","0","50","86","290","11206","130","179","0","0","0","0","280","1384","30","66","250","813","210",2013
"4544","38562","$75,000 under $100,000","140","370","110","11670","120","9170","80","60","20","36","30","469","20","20","50","30","734","40","1058","0","0","40","672","40","667","30","107","30","182","30","47","0","0","40","98","140","8358","60","110","0","0","0","0","130","1130","20","71","110","381","90",2013
"4545","38562","$100,000 under $200,000","110","290","90","15520","90","9770","80","122","30","86","30","1688","30","40","564","0","0","40","1265","0","0","30","580","50","1078","40","288","30","251","40","93","0","0","40","99","110","12527","40","48","0","0","0","0","110","2502","40","286","60","305","90",2013
"4546","38562","$200,000 or more","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2013
"4547",NA,"Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"4548","38563","Total","1060","2220","720","45679","940","36120","280","308","90","190","170","1319","100","110","373","80","778","210","2708","50","129","120","1460","130","2264","100","383","100","687","110","133","0","0","110","228","820","27249","360","406","240","543","220","468","790","3865","110","379","900","2573","700",2013
"4549","38563","$1 under $25,000","410","600","180","5221","340","4018","80","43","0","0","50","383","40","30","62","30","218","60","491","0","0","20","49","0","0","30","67","0","0","0","0","0","0","0","0","180","1109","40","13","140","348","130","301","190","169","20","24","350","696","250",2013
"4550","38563","$25,000 under $50,000","300","680","240","11078","270","9628","60","62","40","55","40","238","0","20","2","30","311","50","661","50","129","30","214","50","706","0","0","30","187","40","31","0","0","40","67","290","5396","150","131","100","195","90","167","250","576","20","38","280","877","190",2013
"4551","38563","$50,000 under $75,000","180","480","160","11289","170","9461","60","60","20","23","40","305","40","20","46","0","0","50","795","0","0","40","511","30","555","30","81","30","199","30","40","0","0","30","59","180","7192","80","131","0","0","0","0","180","913","40","78","150","489","130",2013
"4552","38563","$75,000 under $100,000","110","310","100","9821","110","8232","50","85","30","112","40","393","0","40","263","20","249","50","761","0","0","30","686","30","504","20","127","40","301","20","30","0","0","40","102","110","7084","60","96","0","0","0","0","110","934","30","239","90","364","90",2013
"4553","38563","$100,000 under $200,000","60","150","40","8270","50","4781","30","58","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","20","499","20","108","0","0","20","32","0","0","0","0","60","6468","30","35","0","0","0","0","60","1273","0","0","30","147","40",2013
"4554","38563","$200,000 or more","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2013
"4555",NA,"Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"4556","38564","Total","200","400","100","8889","160","5138","70","36","40","60","40","148","30","40","76","20","208","60","1270","0","0","40","508","30","661","20","92","0","0","0","0","0","0","20","51","140","5296","40","42","50","89","30","71","150","770","30","60","170","413","130",2013
"4557","38564","$1 under $25,000","90","150","40","1183","70","841","0","0","0","0","0","0","0","0","0","20","208","30","438","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","180","0","0","50","89","30","71","50","28","0","0","80","149","50",2013
"4558","38564","$25,000 under $50,000","50","100","30","1785","40","1233","50","27","40","60","40","148","30","40","76","0","0","0","0","0","0","0","0","0","0","20","92","0","0","0","0","0","0","20","51","50","923","0","0","0","0","0","0","40","107","30","60","40","100","30",2013
"4559","38564","$50,000 under $75,000","30","80","30","2107","30","1513","0","0","0","0","0","0","0","0","0","0","0","30","832","0","0","40","508","30","661","0","0","0","0","0","0","0","0","0","0","30","1378","40","42","0","0","0","0","30","175","0","0","50","164","30",2013
"4560","38564","$75,000 under $100,000","30","70","0","3814","20","1551","20","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","2815","0","0","0","0","0","0","30","460","0","0","0","0","20",2013
"4561","38564","$100,000 under $200,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2013
"4562","38564","$200,000 or more","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2013
"4563",NA,"Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"4564","38565","Total","410","950","330","13475","330","10182","90","22","0","0","100","800","30","20","-5","30","170","90","1335","30","94","50","365","50","886","40","126","40","232","50","37","0","0","40","73","260","6662","120","148","140","339","130","273","290","921","40","60","340","960","240",2013
"4565","38565","$1 under $25,000","220","420","140","2708","150","1764","40","14","0","0","60","504","30","20","-5","30","170","40","309","30","94","30","92","20","310","0","0","0","0","0","0","0","0","20","23","70","362","0","0","110","278","100","223","110","122","20","34","180","438","120",2013
"4566","38565","$25,000 under $50,000","100","240","80","3734","100","3161","20","4","0","0","40","296","0","0","0","0","0","20","297","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","1690","70","50","30","61","30","50","90","175","20","26","90","280","60",2013
"4567","38565","$50,000 under $75,000","50","160","60","3254","40","2371","30","4","0","0","0","0","0","0","0","0","0","30","729","0","0","20","273","30","576","40","126","40","232","50","37","0","0","20","50","50","1980","30","54","0","0","0","0","50","245","0","0","40","132","30",2013
"4568","38565","$75,000 under $100,000","40","130","50","3779","40","2886","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","2630","20","44","0","0","0","0","40","379","0","0","30","110","30",2013
"4569","38565","$100,000 under $200,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2013
"4570","38565","$200,000 or more","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2013
"4571",NA,"Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"4572","38567","Total","340","730","250","13885","300","12189","100","39","30","13","40","176","60","30","4","20","188","50","602","20","74","40","413","40","851","30","150","30","361","40","31","0","0","30","61","270","7865","110","147","70","157","50","131","260","988","40","40","280","812","220",2013
"4573","38567","$1 under $25,000","130","180","50","1588","100","1205","30","21","30","13","0","0","30","0","0","20","188","30","333","20","74","20","111","0","0","0","0","0","0","0","0","0","0","0","0","60","337","0","0","40","98","30","80","70","60","40","40","100","199","80",2013
"4574","38567","$25,000 under $50,000","100","220","80","3556","90","3022","50","16","0","0","40","176","0","30","4","0","0","0","0","0","0","0","0","20","417","0","0","0","0","0","0","0","0","0","0","100","1717","50","40","30","59","20","51","80","191","0","0","90","265","70",2013
"4575","38567","$50,000 under $75,000","60","170","70","3767","60","3525","0","0","0","0","0","0","30","0","0","0","0","20","269","0","0","20","302","0","0","30","150","30","361","40","31","0","0","30","61","60","2277","30","55","0","0","0","0","60","251","0","0","50","195","40",2013
"4576","38567","$75,000 under $100,000","50","160","50","4974","50","4437","20","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","434","0","0","0","0","0","0","0","0","0","0","50","3534","30","52","0","0","0","0","50","486","0","0","40","153","30",2013
"4577","38567","$100,000 under $200,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2013
"4578","38567","$200,000 or more","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2013
"4579",NA,"Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"4580","38568","Total","740","1530","470","24783","620","20266","210","75","20","7","140","916","110","30","139","40","212","140","2367","70","206","80","708","80","1507","50","177","50","369","60","60","0","0","60","107","510","12865","220","201","200","503","180","441","520","1632","60","115","650","1842","510",2013
"4581","38568","$1 under $25,000","380","650","200","5017","300","3918","80","27","20","7","80","482","30","0","0","20","108","50","511","30","66","0","0","30","501","0","0","20","112","0","0","0","0","20","22","160","953","50","13","150","392","140","337","200","166","40","51","340","774","260",2013
"4582","38568","$25,000 under $50,000","190","420","120","6875","170","5893","60","17","0","0","30","195","30","30","139","20","104","40","685","40","140","50","209","0","0","0","0","0","0","0","0","0","0","0","0","180","3288","90","67","50","111","40","104","160","364","0","0","180","569","130",2013
"4583","38568","$50,000 under $75,000","110","300","100","6856","100","5651","50","26","0","0","30","239","30","0","0","0","0","50","1171","0","0","30","499","30","469","50","177","30","257","60","60","0","0","40","85","110","4233","60","86","0","0","0","0","110","512","20","64","90","322","70",2013
"4584","38568","$75,000 under $100,000","60","160","50","6035","50","4804","20","5","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","20","537","0","0","0","0","0","0","0","0","0","0","60","4391","20","35","0","0","0","0","50","590","0","0","40","177","50",2013
"4585","38568","$100,000 under $200,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2013
"4586","38568","$200,000 or more","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2013
"4587",NA,"Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"4588","38569","Total","150","300","100","6976","110","4998","40","51","0","0","30","72","20","20","1","0","0","30","610","0","0","30","266","20","369","0","0","0","0","0","0","0","0","0","0","110","4471","30","27","30","92","30","78","110","809","20","28","100","315","100",2013
"4589","38569","$1 under $25,000","60","100","40","769","40","526","20","34","0","0","30","72","20","20","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","107","0","0","30","92","30","78","30","24","20","28","40","128","40",2013
"4590","38569","$25,000 under $50,000","40","80","30","1348","30","1022","0","0","0","0","0","0","0","0","0","0","0","30","610","0","0","30","266","20","369","0","0","0","0","0","0","0","0","0","0","30","693","30","27","0","0","0","0","30","87","0","0","30","78","40",2013
"4591","38569","$50,000 under $75,000","20","60","30","1383","20","1139","20","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","872","0","0","0","0","0","0","20","120","0","0","30","109","0",2013
"4592","38569","$75,000 under $100,000","30","60","0","3476","20","2311","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","2799","0","0","0","0","0","0","30","578","0","0","0","0","20",2013
